,position,token,information_gain,total_ocurences,total_flaky_occurences,total_nonflaky_occurences
1449,1449,'two',0.0019039509959035445,38,32,6
1450,1450,onDone,0.0018566634489551367,23,0,23
1451,1451,Util,0.0018566634489551365,23,0,23
1452,1452,entry,0.0018566634489551365,23,0,23
1453,1453,'test',0.0018566634489551356,23,0,23
1454,1454,tagNodes,0.001856663448955135,23,0,23
1455,1455,Tooltip,0.0018486765624661135,44,32,12
1456,1456,"""keywords""",0.0018417697129300345,33,32,1
1457,1457,'absolute',0.0018417697129300345,33,32,1
1458,1458,'style',0.0018417697129300345,33,32,1
1459,1459,/routeChangeComplete/,0.0018417697129300345,33,32,1
1460,1460,2000,0.0018417697129300345,33,32,1
1461,1461,before,0.0018417697129300345,33,32,1
1462,1462,codeToDelete,0.0018417697129300345,33,32,1
1463,1463,domain,0.0018417697129300345,33,32,1
1464,1464,email,0.0018417697129300345,33,32,1
1465,1465,h1,0.0018417697129300345,33,32,1
1466,1466,image,0.0018417697129300345,33,32,1
1467,1467,isReady,0.0018417697129300345,33,32,1
1468,1468,k,0.0018417697129300345,33,32,1
1469,1469,scrollRestoration,0.0018417697129300345,33,32,1
1470,1470,translate,0.0018417697129300345,33,32,1
1471,1471,"}""]`",0.0018417697129300345,33,32,1
1472,1472,html2,0.0017757956090726727,22,0,22
1473,1473,parentMachine,0.0017757956090726727,22,0,22
1474,1474,patchFile,0.001775795609072671,22,0,22
1475,1475,module,0.0017757956090726705,22,0,22
1476,1476,back,0.001743426125209793,36,32,4
1477,1477,EventHandler,0.0016949408310964914,21,0,21
1478,1478,_accept,0.0016949408310964907,21,0,21
1479,1479,isAction,0.0016949408310964905,21,0,21
1480,1480,options,0.0016879961804185674,42,32,10
1481,1481,class,0.0016640260704577842,87,64,23
1482,1482,message,0.001654102032110304,47,32,15
1483,1483,extends,0.001618489745057855,38,32,6
1484,1484,renderViaHTTP,0.0016140991106135061,20,0,20
1485,1485,dispatchEvent,0.0016140991106135048,20,0,20
1486,1486,computed,0.0016140991106135048,20,0,20
1487,1487,params,0.0016140991106135048,20,0,20
1488,1488,'BAR',0.0016140991106135042,20,0,20
1489,1489,querySelector,0.001612882295988913,362,160,202
1490,1490,'100%',0.0015829530217380502,34,32,2
1491,1491,pages,0.0015829530217380502,34,32,2
1492,1492,promise,0.0015829530217380502,34,32,2
1493,1493,PropTypes,0.0015382208366266604,37,32,5
1494,1494,sections,0.0015332704432115254,19,0,19
1495,1495,that,0.0015332704432115254,19,0,19
1496,1496,getByTestId,0.0015332704432115245,19,0,19
1497,1497,popover,0.0015332704432115245,19,0,19
1498,1498,tree,0.0015332704432115245,19,0,19
1499,1499,route,0.0015332704432115243,19,0,19
1500,1500,"
                            ",0.0015332704432115243,19,0,19
1501,1501,tab,0.0015332704432115243,19,0,19
1502,1502,URL,0.001533270443211524,19,0,19
1503,1503,keydown,0.001533270443211524,19,0,19
1504,1504,property,0.0015332704432115235,19,0,19
1505,1505,transition,0.001496851695587581,86,32,54
1506,1506,scroll,0.0014579648743641032,36,32,4
1507,1507,B,0.0014524548244856834,18,0,18
1508,1508,scrollSpy,0.0014524548244856834,18,0,18
1509,1509,HELMET_ATTRIBUTE,0.0014524548244856832,18,0,18
1510,1510,an,0.0014524548244856832,18,0,18
1511,1511,toastEl,0.001452454824485683,18,0,18
1512,1512,matches,0.0014524548244856828,18,0,18
1513,1513,cb,0.0014524548244856821,18,0,18
1514,1514,callThrough,0.0014524548244856817,18,0,18
1515,1515,assign,0.0014524548244856813,18,0,18
1516,1516,dropdown,0.0014047873255328856,84,32,52
1517,1517,classes,0.00137772185390684,35,32,3
1518,1518,dispose,0.00137772185390684,35,32,3
1519,1519,post,0.00137772185390684,35,32,3
1520,1520,u,0.00137772185390684,35,32,3
1521,1521,popoverEl,0.0013716522500283415,17,0,17
1522,1522,port,0.001371652250028341,17,0,17
1523,1523,link,0.0013716522500283408,17,0,17
1524,1524,collapseEl,0.0013716522500283404,17,0,17
1525,1525,Object,0.0013716522500283402,17,0,17
1526,1526,expectLog,0.0013716522500283402,17,0,17
1527,1527,'fileDir',0.0013716522500283397,17,0,17
1528,1528,plugins,0.001371652250028339,17,0,17
1529,1529,makeObservable,0.0013716522500283389,17,0,17
1530,1530,content,0.0013633085572526294,69,32,37
1531,1531,style,0.0013053685396137488,60,32,28
1532,1532,console,0.0013000657757293254,40,32,8
1533,1533,toThrow,0.0013000657757293252,40,32,8
1534,1534,json,0.0012908627154379635,16,0,16
1535,1535,call,0.0012908627154379628,16,0,16
1536,1536,components,0.0012908627154379626,16,0,16
1537,1537,flushTracked,0.0012908627154379626,16,0,16
1538,1538,request,0.0012908627154379626,16,0,16
1539,1539,lightMachine,0.0012908627154379624,16,0,16
1540,1540,never,0.0012908627154379624,16,0,16
1541,1541,'h1',0.0012908627154379622,16,0,16
1542,1542,Ctx,0.0012908627154379622,16,0,16
1543,1543,err,0.0012908627154379609,16,0,16
1544,1544,Events,0.0012100862163156225,15,0,15
1545,1545,FixtureTreeNode,0.0012100862163156225,15,0,15
1546,1546,req,0.0012100862163156225,15,0,15
1547,1547,testEl,0.0012100862163156225,15,0,15
1548,1548,toString,0.0012100862163156225,15,0,15
1549,1549,constructor,0.0012100862163156223,15,0,15
1550,1550,isObservableProp,0.001210086216315622,15,0,15
1551,1551,testMachine,0.001210086216315622,15,0,15
1552,1552,TestComponent,0.0012062661269335077,36,32,4
1553,1553,keys,0.0012062661269335077,36,32,4
1554,1554,newValue,0.0012062661269335077,36,32,4
1555,1555,'',0.0011911799472630927,94,64,30
1556,1556,as,0.0011530015071255886,143,64,79
1557,1557,parse,0.0011459199923427557,71,32,39
1558,1558,meta,0.0011459199923427549,71,32,39
1559,1559,manifest,0.0011293227482600645,14,0,14
1560,1560,toggle,0.0011293227482600642,14,0,14
1561,1561,firstTag,0.001129322748260064,14,0,14
1562,1562,'#page-data',0.0011293227482600636,14,0,14
1563,1563,Tab,0.0011293227482600636,14,0,14
1564,1564,_element,0.0011293227482600636,14,0,14
1565,1565,cosmosConfig,0.0011293227482600636,14,0,14
1566,1566,fixtureId,0.0011293227482600636,14,0,14
1567,1567,'en',0.0011293227482600634,14,0,14
1568,1568,error,0.0011293227482600632,14,0,14
1569,1569,filePath,0.0011293227482600632,14,0,14
1570,1570,triggerDropdown,0.001129322748260063,14,0,14
1571,1571,'INC',0.0011293227482600623,14,0,14
1572,1572,bound,0.0011293227482600623,14,0,14
1573,1573,'final',0.0011293227482600619,14,0,14
1574,1574,render$,0.0011293227482600619,14,0,14
1575,1575,"
                    ",0.0011120964760358402,49,32,17
1576,1576,textContent,0.001059223256169423,42,32,10
1577,1577,now,0.0010592201944547536,37,32,5
1578,1578,config,0.0010525539776685552,76,32,44
1579,1579,'EVENT',0.0010485723068753587,13,0,13
1580,1580,dropdownMenu,0.0010485723068753587,13,0,13
1581,1581,files,0.0010485723068753587,13,0,13
1582,1582,Button,0.0010485723068753576,13,0,13
1583,1583,Carousel,0.0010485723068753576,13,0,13
1584,1584,Modal,0.0010485723068753576,13,0,13
1585,1585,createEvent,0.0010485723068753576,13,0,13
1586,1586,twoState,0.0010485723068753574,13,0,13
1587,1587,'fixture',0.0010485723068753572,13,0,13
1588,1588,flow,0.0010485723068753572,13,0,13
1589,1589,requests,0.001048572306875357,13,0,13
1590,1590,'  </div>',0.001048572306875356,13,0,13
1591,1591,collapsedTree,0.001048572306875356,13,0,13
1592,1592,getOrCreateInstance,0.001048572306875356,13,0,13
1593,1593,'active',0.0010291602802058146,55,32,23
1594,1594,number,0.0010014456016404101,126,64,62
1595,1595,instanceof,0.0009789025193709083,41,32,9
1596,1596,active,0.0009678348877680202,12,0,12
1597,1597,'#layout-data',0.0009678348877680196,12,0,12
1598,1598,'NEXT',0.0009678348877680196,12,0,12
1599,1599,alert,0.0009678348877680196,12,0,12
1600,1600,api,0.0009678348877680196,12,0,12
1601,1601,fs,0.0009678348877680196,12,0,12
1602,1602,markup,0.0009678348877680196,12,0,12
1603,1603,matchMultiDom,0.0009678348877680196,12,0,12
1604,1604,offcanvas,0.0009678348877680196,12,0,12
1605,1605,toBeFalse,0.0009678348877680196,12,0,12
1606,1606,historyMachine,0.0009678348877680194,12,0,12
1607,1607,myProp,0.0009678348877680191,12,0,12
1608,1608,Offcanvas,0.0009678348877680189,12,0,12
1609,1609,'src',0.0009678348877680187,12,0,12
1610,1610,Toast,0.0009678348877680185,12,0,12
1611,1611,Date,0.0008985947462214925,40,32,8
1612,1612,NEXT,0.000887110486548783,11,0,11
1613,1613,deepMachine,0.000887110486548783,11,0,11
1614,1614,origContent,0.000887110486548783,11,0,11
1615,1615,rules,0.000887110486548783,11,0,11
1616,1616,'pass',0.0008871104865487821,11,0,11
1617,1617,countMachine,0.0008871104865487821,11,0,11
1618,1618,layoutData,0.0008871104865487821,11,0,11
1619,1619,pageData,0.0008871104865487821,11,0,11
1620,1620,toStrictEqual,0.0008871104865487821,11,0,11
1621,1621,bar,0.0008871104865487819,11,0,11
1622,1622,outerHTML,0.0008871104865487819,11,0,11
1623,1623,'yes',0.0008871104865487819,11,0,11
1624,1624,Dashboard,0.0008871104865487819,11,0,11
1625,1625,Test,0.0008871104865487819,11,0,11
1626,1626,focustrap,0.0008871104865487819,11,0,11
1627,1627,initialHtml,0.0008871104865487819,11,0,11
1628,1628,myAction,0.0008871104865487819,11,0,11
1629,1629,ontouchstart,0.0008871104865487819,11,0,11
1630,1630,arr,0.0008871104865487817,11,0,11
1631,1631,stringMatching,0.0008871104865487815,11,0,11
1632,1632,countService,0.0008871104865487813,11,0,11
1633,1633,Dropdown,0.0008871104865487811,11,0,11
1634,1634,scrollBar,0.0008871104865487811,11,0,11
1635,1635,ScrollSpy,0.0008871104865487808,11,0,11
1636,1636,show,0.0008063990988252156,10,0,10
1637,1637,joined,0.0008063990988252156,10,0,10
1638,1638,language,0.0008063990988252156,10,0,10
1639,1639,use,0.0008063990988252156,10,0,10
1640,1640,"'link[as=""font""]'",0.0008063990988252147,10,0,10
1641,1641,res1,0.0008063990988252147,10,0,10
1642,1642,scrollspy,0.0008063990988252147,10,0,10
1643,1643,toMatchInlineSnapshot,0.0008063990988252147,10,0,10
1644,1644,'image/png',0.0008063990988252145,10,0,10
1645,1645,matchesState,0.0008063990988252145,10,0,10
1646,1646,report,0.0008063990988252145,10,0,10
1647,1647,res3,0.0008063990988252145,10,0,10
1648,1648,scheduler,0.0008063990988252145,10,0,10
1649,1649,bodySize,0.0008063990988252142,10,0,10
1650,1650,Popover,0.000806399098825214,10,0,10
1651,1651,tip,0.000806399098825214,10,0,10
1652,1652,toThrowErrorMatchingInlineSnapshot,0.000806399098825214,10,0,10
1653,1653,'idle',0.0008063990988252138,10,0,10
1654,1654,prop,0.0008063990988252138,10,0,10
1655,1655,script,0.0008063990988252138,10,0,10
1656,1656,toBeTrue,0.0008063990988252138,10,0,10
1657,1657,counterMachine,0.0008063990988252134,10,0,10
1658,1658,env,0.0008063990988252134,10,0,10
1659,1659,component,0.0007257007202130464,9,0,9
1660,1660,global,0.0007257007202130464,9,0,9
1661,1661,toHaveBeenCalledWith,0.0007257007202130464,9,0,9
1662,1662,'a nice desc',0.0007257007202130464,9,0,9
1663,1663,'rr',0.0007257007202130464,9,0,9
1664,1664,'world',0.0007257007202130464,9,0,9
1665,1665,answer,0.0007257007202130464,9,0,9
1666,1666,lang,0.0007257007202130464,9,0,9
1667,1667,promiseMachine,0.0007257007202130464,9,0,9
1668,1668,secondTag,0.0007257007202130464,9,0,9
1669,1669,services,0.0007257007202130464,9,0,9
1670,1670,stateOff,0.0007257007202130464,9,0,9
1671,1671,"""description""",0.0007257007202130462,9,0,9
1672,1672,'font',0.0007257007202130462,9,0,9
1673,1673,'font/woff2',0.0007257007202130462,9,0,9
1674,1674,'preload',0.0007257007202130462,9,0,9
1675,1675,Element,0.0007257007202130462,9,0,9
1676,1676,array,0.0007257007202130462,9,0,9
1677,1677,counter,0.0007257007202130462,9,0,9
1678,1678,crossorigin,0.0007257007202130462,9,0,9
1679,1679,hasOwnProperty,0.0007257007202130462,9,0,9
1680,1680,'d',0.000725700720213046,9,0,9
1681,1681,outputIndex,0.000725700720213046,9,0,9
1682,1682,version,0.000725700720213046,9,0,9
1683,1683,super,0.0007257007202130458,9,0,9
1684,1684,'true',0.0007257007202130456,9,0,9
1685,1685,Collapse,0.0007257007202130456,9,0,9
1686,1686,newHtml,0.0007257007202130456,9,0,9
1687,1687,template,0.0007257007202130456,9,0,9
1688,1688,testModel,0.0007257007202130456,9,0,9
1689,1689,'normal',0.0007257007202130454,9,0,9
1690,1690,FileRef,0.0007257007202130454,9,0,9
1691,1691,typeof,0.0006450153463265634,8,0,8
1692,1692,"""canonical""",0.0006450153463265634,8,0,8
1693,1693,'child',0.0006450153463265634,8,0,8
1694,1694,'link',0.0006450153463265634,8,0,8
1695,1695,'my-image',0.0006450153463265634,8,0,8
1696,1696,Context,0.0006450153463265634,8,0,8
1697,1697,ascentOverride,0.0006450153463265634,8,0,8
1698,1698,b2,0.0006450153463265634,8,0,8
1699,1699,btnClose,0.0006450153463265634,8,0,8
1700,1700,buffer,0.0006450153463265634,8,0,8
1701,1701,dataEl,0.0006450153463265634,8,0,8
1702,1702,descentOverride,0.0006450153463265634,8,0,8
1703,1703,evalInContext,0.0006450153463265634,8,0,8
1704,1704,executed,0.0006450153463265634,8,0,8
1705,1705,expectedCount,0.0006450153463265634,8,0,8
1706,1706,filepath,0.0006450153463265634,8,0,8
1707,1707,getPaddingX,0.0006450153463265634,8,0,8
1708,1708,hello,0.0006450153463265634,8,0,8
1709,1709,lineGapOverride,0.0006450153463265634,8,0,8
1710,1710,sizeAdjust,0.0006450153463265634,8,0,8
1711,1711,transitions,0.0006450153463265634,8,0,8
1712,1712,log,0.0006450153463265632,8,0,8
1713,1713,MRPropTypes,0.0006450153463265632,8,0,8
1714,1714,nested,0.0006450153463265632,8,0,8
1715,1715,noop,0.0006450153463265632,8,0,8
1716,1716,toHaveSize,0.0006450153463265632,8,0,8
1717,1717,calledCount,0.000645015346326563,8,0,8
1718,1718,initialRes,0.000645015346326563,8,0,8
1719,1719,originalPadding,0.000645015346326563,8,0,8
1720,1720,Alert,0.0006450153463265628,8,0,8
1721,1721,shallow,0.0006450153463265626,8,0,8
1722,1722,"""action""",0.0006450153463265626,8,0,8
1723,1723,'click',0.0006450153463265626,8,0,8
1724,1724,alertEl,0.0006450153463265626,8,0,8
1725,1725,"""getAttribute""",0.0006450153463265623,8,0,8
1726,1726,'TIMER',0.0006450153463265623,8,0,8
1727,1727,cond,0.0006450153463265623,8,0,8
1728,1728,interpreter,0.0006450153463265623,8,0,8
1729,1729,isFlow,0.0006450153463265623,8,0,8
1730,1730,redirect,0.0006450153463265623,8,0,8
1731,1731,'/',0.000631928426872697,56,32,24
1732,1732,'mouseover',0.0006291628379669562,41,32,9
1733,1733,ReactDOM,0.0005808442120600432,51,32,19
1734,1734,'    </div>',0.0005643429727860468,7,0,7
1735,1735,'TO_TWO',0.0005643429727860468,7,0,7
1736,1736,'aria-expanded',0.0005643429727860468,7,0,7
1737,1737,'document.documentElement.innerHTML',0.0005643429727860468,7,0,7
1738,1738,'href',0.0005643429727860468,7,0,7
1739,1739,'pizza',0.0005643429727860468,7,0,7
1740,1740,'window.__TEST_NO_RELOAD',0.0005643429727860468,7,0,7
1741,1741,Data,0.0005643429727860468,7,0,7
1742,1742,DummyClass,0.0005643429727860468,7,0,7
1743,1743,DummyConfigClass,0.0005643429727860468,7,0,7
1744,1744,ca,0.0005643429727860468,7,0,7
1745,1745,divTest,0.0005643429727860468,7,0,7
1746,1746,errorMachine,0.0005643429727860468,7,0,7
1747,1747,exit,0.0005643429727860468,7,0,7
1748,1748,fixtures,0.0005643429727860468,7,0,7
1749,1749,interface,0.0005643429727860468,7,0,7
1750,1750,of,0.0005643429727860468,7,0,7
1751,1751,readFile,0.0005643429727860468,7,0,7
1752,1752,toContainEqual,0.0005643429727860468,7,0,7
1753,1753,toHaveLength,0.0005643429727860468,7,0,7
1754,1754,404,0.0005643429727860466,7,0,7
1755,1755,bodyTag,0.0005643429727860466,7,0,7
1756,1756,buildId,0.0005643429727860466,7,0,7
1757,1757,contentEl,0.0005643429727860466,7,0,7
1758,1758,htmlTag,0.0005643429727860466,7,0,7
1759,1759,myService,0.0005643429727860466,7,0,7
1760,1760,onBecomeObserved,0.0005643429727860466,7,0,7
1761,1761,onBecomeUnobserved,0.0005643429727860466,7,0,7
1762,1762,payload,0.0005643429727860466,7,0,7
1763,1763,schedule,0.0005643429727860466,7,0,7
1764,1764,"}=""true"">`",0.0005643429727860466,7,0,7
1765,1765,root,0.0005643429727860464,7,0,7
1766,1766,Child,0.0005643429727860464,7,0,7
1767,1767,_config,0.0005643429727860464,7,0,7
1768,1768,profileTriggerEl,0.0005643429727860464,7,0,7
1769,1769,warn,0.0005643429727860464,7,0,7
1770,1770,"""text/css""",0.0005643429727860462,7,0,7
1771,1771,'content-type',0.0005643429727860462,7,0,7
1772,1772,'done.invoke.myService',0.0005643429727860462,7,0,7
1773,1773,devTools,0.0005643429727860462,7,0,7
1774,1774,isSerializableProps,0.0005643429727860462,7,0,7
1775,1775,v,0.0005643429727860462,7,0,7
1776,1776,'baz',0.000564342972786046,7,0,7
1777,1777,btn,0.000564342972786046,7,0,7
1778,1778,changedState,0.000564342972786046,7,0,7
1779,1779,current,0.000564342972786046,7,0,7
1780,1780,exportPath,0.000564342972786046,7,0,7
1781,1781,homeHTML,0.000564342972786046,7,0,7
1782,1782,idle,0.000564342972786046,7,0,7
1783,1783,markdown,0.000564342972786046,7,0,7
1784,1784,swipeEl,0.000564342972786046,7,0,7
1785,1785,d,0.0005584560554037664,44,32,12
1786,1786,parent,0.0005388226211120971,60,32,28
1787,1787,"""name""",0.00048368359520705936,6,0,6
1788,1788,'#random-number',0.00048368359520705936,6,0,6
1789,1789,'a1',0.00048368359520705936,6,0,6
1790,1790,'content',0.00048368359520705936,6,0,6
1791,1791,Simulator,0.00048368359520705936,6,0,6
1792,1792,alias,0.00048368359520705936,6,0,6
1793,1793,evilObj,0.00048368359520705936,6,0,6
1794,1794,f,0.00048368359520705936,6,0,6
1795,1795,matchDom,0.00048368359520705936,6,0,6
1796,1796,matchers,0.00048368359520705936,6,0,6
1797,1797,onReceive,0.00048368359520705936,6,0,6
1798,1798,pagePath,0.00048368359520705936,6,0,6
1799,1799,randomNumber,0.00048368359520705936,6,0,6
1800,1800,startService,0.00048368359520705936,6,0,6
1801,1801,swipe,0.00048368359520705936,6,0,6
1802,1802,tag,0.00048368359520705936,6,0,6
1803,1803,toInclude,0.00048368359520705936,6,0,6
1804,1804,trapElement,0.00048368359520705936,6,0,6
1805,1805,currentPadding,0.00048368359520705915,6,0,6
1806,1806,getElements,0.00048368359520705915,6,0,6
1807,1807,getNextActiveElement,0.00048368359520705915,6,0,6
1808,1808,isDisabled,0.00048368359520705915,6,0,6
1809,1809,"""action.bound""",0.00048368359520705893,6,0,6
1810,1810,_event,0.00048368359520705893,6,0,6
1811,1811,author,0.00048368359520705893,6,0,6
1812,1812,getElement,0.00048368359520705893,6,0,6
1813,1813,increment,0.00048368359520705893,6,0,6
1814,1814,toggleMachine,0.00048368359520705893,6,0,6
1815,1815,userModel,0.00048368359520705893,6,0,6
1816,1816,'srcset',0.0004836835952070587,6,0,6
1817,1817,attribs,0.0004836835952070587,6,0,6
1818,1818,cnt,0.0004836835952070587,6,0,6
1819,1819,getByText,0.0004836835952070587,6,0,6
1820,1820,oneState,0.0004836835952070587,6,0,6
1821,1821,tooltipShown,0.0004836835952070587,6,0,6
1822,1822,ui,0.0004836835952070587,6,0,6
1823,1823,unbound,0.0004836835952070587,6,0,6
1824,1824,"""test""",0.0004836835952070585,6,0,6
1825,1825,'.alert',0.0004836835952070585,6,0,6
1826,1826,'PING',0.0004836835952070585,6,0,6
1827,1827,'disabled',0.0004836835952070585,6,0,6
1828,1828,'done',0.0004836835952070585,6,0,6
1829,1829,'fail',0.0004836835952070585,6,0,6
1830,1830,'inactive',0.0004836835952070585,6,0,6
1831,1831,'second',0.0004836835952070585,6,0,6
1832,1832,'static',0.0004836835952070585,6,0,6
1833,1833,EVENT,0.0004836835952070585,6,0,6
1834,1834,TextRenderer,0.0004836835952070585,6,0,6
1835,1835,expectedElements,0.0004836835952070585,6,0,6
1836,1836,interpret,0.0004836835952070585,6,0,6
1837,1837,keydownEscape,0.0004836835952070585,6,0,6
1838,1838,pageProps,0.0004836835952070585,6,0,6
1839,1839,persistedState,0.0004836835952070585,6,0,6
1840,1840,revalidateData,0.0004836835952070585,6,0,6
1841,1841,spyHide,0.0004836835952070585,6,0,6
1842,1842,val1,0.0004836835952070585,6,0,6
1843,1843,val2,0.0004836835952070585,6,0,6
1844,1844,server,0.0004030372092151003,5,0,5
1845,1845,"""ja""",0.0004030372092151003,5,0,5
1846,1846,"'      <img alt="""">'",0.0004030372092151003,5,0,5
1847,1847,'#nanoid',0.0004030372092151003,5,0,5
1848,1848,'</ul>',0.0004030372092151003,5,0,5
1849,1849,'A2',0.0004030372092151003,5,0,5
1850,1850,'anonymous',0.0004030372092151003,5,0,5
1851,1851,'bla',0.0004030372092151003,5,0,5
1852,1852,'data-next-font',0.0004030372092151003,5,0,5
1853,1853,'location.pathname',0.0004030372092151003,5,0,5
1854,1854,'next.config.js',0.0004030372092151003,5,0,5
1855,1855,32,0.0004030372092151003,5,0,5
1856,1856,C,0.0004030372092151003,5,0,5
1857,1857,Function,0.0004030372092151003,5,0,5
1858,1858,PageProps,0.0004030372092151003,5,0,5
1859,1859,TEST_KEY,0.0004030372092151003,5,0,5
1860,1860,ToolbarButtonRenderer,0.0004030372092151003,5,0,5
1861,1861,_popper,0.0004030372092151003,5,0,5
1862,1862,btnEl,0.0004030372092151003,5,0,5
1863,1863,clickEvent,0.0004030372092151003,5,0,5
1864,1864,dataRouteRegex,0.0004030372092151003,5,0,5
1865,1865,el2,0.0004030372092151003,5,0,5
1866,1866,element2,0.0004030372092151003,5,0,5
1867,1867,flowBound,0.0004030372092151003,5,0,5
1868,1868,getRequests,0.0004030372092151003,5,0,5
1869,1869,h,0.0004030372092151003,5,0,5
1870,1870,id2,0.0004030372092151003,5,0,5
1871,1871,keepAlive,0.0004030372092151003,5,0,5
1872,1872,mapping,0.0004030372092151003,5,0,5
1873,1873,mouseOverEvent,0.0004030372092151003,5,0,5
1874,1874,newNumber,0.0004030372092151003,5,0,5
1875,1875,renameFile,0.0004030372092151003,5,0,5
1876,1876,res4,0.0004030372092151003,5,0,5
1877,1877,runtime,0.0004030372092151003,5,0,5
1878,1878,shownCallback,0.0004030372092151003,5,0,5
1879,1879,stripAnsi,0.0004030372092151003,5,0,5
1880,1880,tabEl,0.0004030372092151003,5,0,5
1881,1881,toBeCalledWith,0.0004030372092151003,5,0,5
1882,1882,typeCheckFail,0.0004030372092151003,5,0,5
1883,1883,"""text/javascript""",0.0004030372092151001,5,0,5
1884,1884,$a,0.0004030372092151001,5,0,5
1885,1885,$icon,0.0004030372092151001,5,0,5
1886,1886,'#time',0.0004030372092151001,5,0,5
1887,1887,'shown.bs.collapse',0.0004030372092151001,5,0,5
1888,1888,TOGGLE,0.0004030372092151001,5,0,5
1889,1889,_getTipElement,0.0004030372092151001,5,0,5
1890,1890,activities,0.0004030372092151001,5,0,5
1891,1891,actor,0.0004030372092151001,5,0,5
1892,1892,checkLink,0.0004030372092151001,5,0,5
1893,1893,clock,0.0004030372092151001,5,0,5
1894,1894,depth,0.0004030372092151001,5,0,5
1895,1895,double,0.0004030372092151001,5,0,5
1896,1896,el1,0.0004030372092151001,5,0,5
1897,1897,expectedStateValues,0.0004030372092151001,5,0,5
1898,1898,getSortedRoutes,0.0004030372092151001,5,0,5
1899,1899,initialTime,0.0004030372092151001,5,0,5
1900,1900,ogImageUrl,0.0004030372092151001,5,0,5
1901,1901,one,0.0004030372092151001,5,0,5
1902,1902,spy2,0.0004030372092151001,5,0,5
1903,1903,stateValues,0.0004030372092151001,5,0,5
1904,1904,'1',0.00040303720921509986,5,0,5
1905,1905,'manual',0.00040303720921509986,5,0,5
1906,1906,React,0.00040303720921509986,5,0,5
1907,1907,boolean,0.00040303720921509986,5,0,5
1908,1908,box,0.00040303720921509986,5,0,5
1909,1909,jest,0.00040303720921509986,5,0,5
1910,1910,toBeUndefined,0.00040303720921509986,5,0,5
1911,1911,"""href""",0.00040303720921509986,5,0,5
1912,1912,"""observable""",0.00040303720921509986,5,0,5
1913,1913,"""rel""",0.00040303720921509986,5,0,5
1914,1914,'#catchall',0.00040303720921509986,5,0,5
1915,1915,'#page-type',0.00040303720921509986,5,0,5
1916,1916,'cache-control',0.00040303720921509986,5,0,5
1917,1917,'first',0.00040303720921509986,5,0,5
1918,1918,'myChild',0.00040303720921509986,5,0,5
1919,1919,'window.history.length',0.00040303720921509986,5,0,5
1920,1920,MachineEvent,0.00040303720921509986,5,0,5
1921,1921,Store,0.00040303720921509986,5,0,5
1922,1922,callbackSpy,0.00040303720921509986,5,0,5
1923,1923,deepEqual,0.00040303720921509986,5,0,5
1924,1924,eventLog,0.00040303720921509986,5,0,5
1925,1925,findByText,0.00040303720921509986,5,0,5
1926,1926,finished,0.00040303720921509986,5,0,5
1927,1927,fireEvent,0.00040303720921509986,5,0,5
1928,1928,globalImports,0.00040303720921509986,5,0,5
1929,1929,hostname,0.00040303720921509986,5,0,5
1930,1930,invokeCounter,0.00040303720921509986,5,0,5
1931,1931,isObservable,0.00040303720921509986,5,0,5
1932,1932,localId,0.00040303720921509986,5,0,5
1933,1933,method,0.00040303720921509986,5,0,5
1934,1934,popoverDisplayed,0.00040303720921509986,5,0,5
1935,1935,process,0.00040303720921509986,5,0,5
1936,1936,section,0.00040303720921509986,5,0,5
1937,1937,simpleState,0.00040303720921509986,5,0,5
1938,1938,spawn,0.00040303720921509986,5,0,5
1939,1939,titleTag,0.00040303720921509986,5,0,5
1940,1940,toMatchObject,0.00040303720921509986,5,0,5
1941,1941,todo,0.00040303720921509986,5,0,5
1942,1942,"""content""",0.00032240381043522476,4,0,4
1943,1943,"""double""",0.00032240381043522476,4,0,4
1944,1944,"""flow.bound""",0.00032240381043522476,4,0,4
1945,1945,"""type""",0.00032240381043522476,4,0,4
1946,1946,'  </li>',0.00032240381043522476,4,0,4
1947,1947,'#page',0.00032240381043522476,4,0,4
1948,1948,'#props',0.00032240381043522476,4,0,4
1949,1949,'.active',0.00032240381043522476,4,0,4
1950,1950,'/something',0.00032240381043522476,4,0,4
1951,1951,'count',0.00032240381043522476,4,0,4
1952,1952,'e',0.00032240381043522476,4,0,4
1953,1953,'go',0.00032240381043522476,4,0,4
1954,1954,'latest',0.00032240381043522476,4,0,4
1955,1955,'render-id',0.00032240381043522476,4,0,4
1956,1956,CACHE_HEADERS,0.00032240381043522476,4,0,4
1957,1957,age,0.00032240381043522476,4,0,4
1958,1958,asPath,0.00032240381043522476,4,0,4
1959,1959,babel,0.00032240381043522476,4,0,4
1960,1960,backdrop,0.00032240381043522476,4,0,4
1961,1961,base,0.00032240381043522476,4,0,4
1962,1962,buttonEl,0.00032240381043522476,4,0,4
1963,1963,calls,0.00032240381043522476,4,0,4
1964,1964,configDir,0.00032240381043522476,4,0,4
1965,1965,custom,0.00032240381043522476,4,0,4
1966,1966,delays,0.00032240381043522476,4,0,4
1967,1967,elementSelector,0.00032240381043522476,4,0,4
1968,1968,execute,0.00032240381043522476,4,0,4
1969,1969,getPaddingAttr,0.00032240381043522476,4,0,4
1970,1970,inc,0.00032240381043522476,4,0,4
1971,1971,initial$,0.00032240381043522476,4,0,4
1972,1972,newRes,0.00032240381043522476,4,0,4
